_id,DishImage,DishName,Calories,Protein,Carbohydrates,Fat,Fiber,Sodium,Iron,Calcium,Sugar,__v,QuantityRequired,nutritionId,selected,type,time
680534f0d035d501d3d0fc78,https://drive.google.com/uc?id=1vgu_Nl8A3sgdB3j0vb3vfeZ6Anv947vP,Cheese patties,324.01,7.38,0,0,0,0,0,0,0,0,100 g,376,,,
680534f0d035d501d3d0fc79,https://drive.google.com/uc?id=1TWPB4Z73WLyd_LGqgarT1zuUMahxs2Bl,Hot cheese souffle,177.1,9.18,0,0,0,0,0,0,0,0,100 g,377,,,
680534f0d035d501d3d0fc7a,https://drive.google.com/uc?id=1XWbiK6sxu-I2fgwHslrdgcxfUS-O1lTu,Hot potato souffle,125.64,5.51,0,0,0,0,0,0,0,0,100 g,378,,,
680534f0d035d501d3d0fc7b,https://drive.google.com/uc?id=1usVXb_luc99wlrahuofaOkq9JJuLXl8u,Hot fish souffle,142.92,11.23,0,0,0,0,0,0,0,0,100 g,379,,,
680534f0d035d501d3d0fc7c,https://drive.google.com/uc?id=1BPyYP-v6JuhWcWtXWp8Uul3ZFT_B8VNr,Hot spinach souffle,104.25,5.43,0,0,0,0,0,0,0,0,100 g,380,,,
680534f0d035d501d3d0fc7d,https://drive.google.com/uc?id=1_UvuzmD5_yepZWki40_Rw_79OtgQjttn,Plain cream cake,353.94,6.18,0,0,0,0,0,0,0,0,100 g,381,,,
680534f0d035d501d3d0fc7e,https://drive.google.com/uc?id=1Lc5cD5YwJGLuBQ2ZgFHGj53N2NUFpnkV,Apple cake (Seb ka cake),290.08,4.94,0,0,0,0,0,0,0,0,100 g,382,,,
680534f0d035d501d3d0fc7f,https://drive.google.com/uc?id=1Dzjn20ybdvawagc6HMpgIakDVS43tsAf,Marble cake,354.11,6.3,0,0,0,0,0,0,0,0,100 g,383,,,
680534f0d035d501d3d0fc80,https://drive.google.com/uc?id=1VNWLv5dgFX84C7pwcYDkt8zhYCTLxWx7,Chocolate cake,335.61,6.01,0,0,0,0,0,0,0,0,100 g,384,,,
680534f0d035d501d3d0fc81,https://drive.google.com/uc?id=1mTs8z5nHEfhAD79OTmu0irBesnQdM5g7,Orange cake,357.61,6.1,0,0,0,0,0,0,0,0,100 g,385,,,
680534f0d035d501d3d0fc82,https://drive.google.com/uc?id=14cIVoUAi8Mue5-7vFNtrV8-aKXBbvcFw,Fruit Loaf,324.19,5.36,0,0,0,0,0,0,0,0,100 g,386,,,
680534f0d035d501d3d0fc83,https://drive.google.com/uc?id=1UtxHTtqHI46NXVLEuktk1vCKsKxOPjS-,Banana cake (Kele ka cake),389.51,5.77,0,0,0,0,0,0,0,0,100 g,387,,,
680534f0d035d501d3d0fc84,https://drive.google.com/uc?id=1WLKt-D-b0LObXUAQccBKrqZgx-3ihmdo,Chocolate chiffon cake,311.71,5.76,0,0,0,0,0,0,0,0,100 g,388,,,
680534f0d035d501d3d0fc85,https://drive.google.com/uc?id=1euj9CvsY0rHWymcUmM8ahSFnDFcwYt3Z,Christmas cake,372.95,5.49,0,0,0,0,0,0,0,0,100 g,389,,,
680534f0d035d501d3d0fc86,https://drive.google.com/uc?id=1YnjNOT9a2l34ZoX7LnHmd11DpGRDnhd7,Strawberry and vanilla cake with butter icing,370.54,3.89,0,0,0,0,0,0,0,0,100 g,390,,,
680534f0d035d501d3d0fc87,https://drive.google.com/uc?id=1PDL7ZDXI366o8lFTABJJafYOZ__DhKs1,Eggless cake,318.08,8.12,0,0,0,0,0,0,0,0,100 g,391,,,
680534f0d035d501d3d0fc88,https://drive.google.com/uc?id=1dZ3KZEBejQgN6ELt12iR7Eaf6s8LWxMn,Swiss roll,251.87,7.3,0,0,0,0,0,0,0,0,100 g,392,,,
680534f0d035d501d3d0fc89,https://drive.google.com/uc?id=13pq0EfShK5b43TsFKoSaV0qllIhgkSzE,Pineapple pastry,208.21,6.06,0,0,0,0,0,0,0,0,100 g,393,,,
680534f0d035d501d3d0fc8a,https://drive.google.com/uc?id=1fRlNRw1R4k-U51g36bZX7abmZv3fI9EH,Black forest pastry,233.55,6.09,0,0,0,0,0,0,0,0,100 g,394,,,
680534f0d035d501d3d0fc8b,https://drive.google.com/uc?id=1te90loRlBogmq3XfVL8EaGZy1tmFSf_f,Coconut finger,274.86,7.09,0,0,0,0,0,0,0,0,100 g,395,,,
680534f0d035d501d3d0fc8c,https://drive.google.com/uc?id=11JP2qYjKND5X2yOD8xSYzOtMnp9Ce0Ry,Pineapple cake,195.57,5.01,0,0,0,0,0,0,0,0,100 g,396,,,
680534f0d035d501d3d0fc8d,https://drive.google.com/uc?id=19EYNpSKqyPTiRoIxtthC2T0Hc_OItDE8,Chocolate walnut cookies (Chocolate aur akhrot ke cookies),424.8,6.56,0,0,0,0,0,0,0,0,100 g,397,,,
680534f0d035d501d3d0fc8e,https://drive.google.com/uc?id=1sJqKy_RRFTDy8ChXUR6PMtaxDSS4GAsB,Chocolate chip cookies,425.29,5.79,0,0,0,0,0,0,0,0,100 g,398,,,
680534f0d035d501d3d0fc8f,https://drive.google.com/uc?id=1hb7n_PbPig5dCYuOvM6KIScMcHqi2Eru,Sweet plain biscuit,380.76,5.86,0,0,0,0,0,0,0,0,100 g,399,,,
680534f0d035d501d3d0fc90,https://drive.google.com/uc?id=11f2clmbNLx4NQA365dvuO2NKPsRdcN-K,Chocolate biscuit,379.76,5.88,0,0,0,0,0,0,0,0,100 g,400,,,
680534f0d035d501d3d0fc91,https://drive.google.com/uc?id=15LLaJ2UvGaduK6cHEUYIwu5mhMcbFuL_,Coconut biscuit (Nariyal ke biscuit),434.98,5.78,0,0,0,0,0,0,0,0,100 g,401,,,
680534f0d035d501d3d0fc92,https://drive.google.com/uc?id=1Nlfb_8w5m69IdWVF4SRCSUA3S9wKLoP5,Sweet and salty biscuit (Meethay aur namkeen biscuit),407.96,6.15,0,0,0,0,0,0,0,0,100 g,402,,,
680534f0d035d501d3d0fc93,https://drive.google.com/uc?id=1-STExnY_VlX_OdPrTKqR43Y1cX69WNZi,Peanut biscuit,401.05,8.45,0,0,0,0,0,0,0,0,100 g,403,,,
680534f0d035d501d3d0fc94,https://drive.google.com/uc?id=1wkNvfPs54L4X8f1tXQ7k6Zx5bsVrPFLy,Pin wheel biscuit,404.6,5.4,0,0,0,0,0,0,0,0,100 g,404,,,
680534f0d035d501d3d0fc95,https://drive.google.com/uc?id=1KQROA4IYuOKWABO-aOhraZVWLihEttrq,Saffron biscuit (Kesar biscuit),458.61,6.05,0,0,0,0,0,0,0,0,100 g,405,,,
680534f0d035d501d3d0fc96,https://drive.google.com/uc?id=1I3DJ511iEPL1xWts2S395fdpi-nWrdl4,Masala biscuit,393.64,6.06,0,0,0,0,0,0,0,0,100 g,406,,,
680534f0d035d501d3d0fc97,https://drive.google.com/uc?id=1QJJpoQ3INJsUqQqA5eMiLf3bVqQizfHk,Ice box cookies,374.24,5.7,0,0,0,0,0,0,0,0,100 g,407,,,
680534f0d035d501d3d0fc98,https://drive.google.com/uc?id=1V3yY43mBbPebcxfHVQ1CDquSjfwc59R8,Ginger bread man,365,6.61,0,0,0,0,0,0,0,0,100 g,408,,,
680534f0d035d501d3d0fc99,https://drive.google.com/uc?id=1AihDcZ9EGAOtBcj72DriHTEo7bcBB_qI,Danish cookies,475.33,5.33,0,0,0,0,0,0,0,0,100 g,409,,,
680534f0d035d501d3d0fc9a,https://drive.google.com/uc?id=1FuZehhHJ07veXCLvosgDbH-mAO8_LJDB,Short bread cookies,443.09,6.03,0,0,0,0,0,0,0,0,100 g,410,,,
680534f0d035d501d3d0fc9b,https://drive.google.com/uc?id=1fHAnwKt5PA61Cj4R8XpbUpnM9w4d2vU8,Coffee biscuit,416.57,6.9,0,0,0,0,0,0,0,0,200 ml,411,,,
680534f0d035d501d3d0fc9c,https://drive.google.com/uc?id=1aU6iJuzbH0VOvnC9-CBd41WnxJGs4DCS,Melting moments,437.91,5.71,0,0,0,0,0,0,0,0,100 g,412,,,
680534f0d035d501d3d0fc9d,https://drive.google.com/uc?id=1lkyVV8S5lX14WCMXdvXAjjNf3bl1Ijte,Ginger biscuit (Adarak ke biscuit),417.91,5.98,0,0,0,0,0,0,0,0,100 g,413,,,
680534f0d035d501d3d0fc9e,https://drive.google.com/uc?id=1N-p6-efddlkeup9iJipbFYaVeXsHpw3Z,Soyabean muthias,839.33,2.46,0,0,0,0,0,0,0,0,100 g,414,,,
680534f0d035d501d3d0fc9f,https://drive.google.com/uc?id=1wrXpWGc-TmiAtiOAorWH-Rrg-ILyXx0l,Soyabean tikki,698.17,3.53,0,0,0,0,0,0,0,0,100 g,415,,,
680534f0d035d501d3d0fca0,https://drive.google.com/uc?id=1ZAaI8opPlKsdiPfEtabVLrhHxd02GULP,Soyabean namak paras,838.46,2.65,0,0,0,0,0,0,0,0,100 g,416,,,
680534f0d035d501d3d0fca1,https://drive.google.com/uc?id=1-CexwF7ca-QoahnBAGkui9mmxxyMHgtY,Peanut burfi (Moongfali ki burfi),550.99,9.31,0,0,0,0,0,0,0,0,100 g,417,,,
680534f0d035d501d3d0fca2,https://drive.google.com/uc?id=1StfVPmKA1rXpdB8wlBtDm9D_IW3GtDW3,Spinach peanut namak paras (Palak moongfali namak paras),740.16,1.65,0,0,0,0,0,0,0,0,100 g,418,,,
680534f0d035d501d3d0fca3,https://drive.google.com/uc?id=1-eL8XN8HnFPZ3xycJrpjb3ncmnDPPBBu,Gram flour and semolina chilla/cheela/savory pancake (Besan suji chilla/cheela),758.89,2.08,0,0,0,0,0,0,0,0,100 g,419,,,
680534f0d035d501d3d0fca4,https://drive.google.com/uc?id=1CiWb41lf_iUoAddVtq7VlhjvckWDse9J,Rice moong dal cheela (Chawal aur moong dal ka cheela),798.26,2.74,0,0,0,0,0,0,0,0,100 g,420,,,
680534f0d035d501d3d0fca5,https://drive.google.com/uc?id=1PY9nv93Kb2npVtMuJxC1hT4DmhPuBS7V,Split bengal gram sweet rice (Channa dal sweet rice),190.21,4.15,0,0,0,0,0,0,0,0,100 g,421,,,
680534f0d035d501d3d0fca6,https://drive.google.com/uc?id=1XO0nBHDZvjn1lEEpjwV0-27Zm3UXvADI,Sweet poori (Meethi poori),782.75,2.12,0,0,0,0,0,0,0,0,100 g,422,,,
680534f0d035d501d3d0fca7,https://drive.google.com/uc?id=1IcU6ubW2xx51wDHrarf4aVNkgYfEFguD,Wheat flour and moong dal burfi (Atta aur moong dal ki burfi),441.08,9.84,0,0,0,0,0,0,0,0,100 g,423,,,
680534f0d035d501d3d0fca8,https://drive.google.com/uc?id=1g-57qkKCbK559WZX0FDqxK1spWPm8dst,Spinach burfi (Palak burfi),121.17,2.71,0,0,0,0,0,0,0,0,100 g,424,,,
680534f0d035d501d3d0fca9,https://drive.google.com/uc?id=1_6KHeOKnDEVHkYlgZd8OaiGgT1DKTo-B,Sweet split chickpea roti (Sweet channa dal roti/Puranpoli),366.59,9.51,0,0,0,0,0,0,0,0,100 g,425,,,
680534f0d035d501d3d0fcaa,https://drive.google.com/uc?id=14vPWCZUgyBsvFKA0oGTLV1lfM-7DlSVv,Sprouted moong daliya,111.56,2.81,0,0,0,0,0,0,0,0,100 g,426,,,
680534f0d035d501d3d0fcab,https://drive.google.com/uc?id=1N2AU63ekyM6HDyOtjuG1WcKKJpFkrtci,Sprouted moong poha,192.6,5.59,0,0,0,0,0,0,0,0,100 g,427,,,
680534f0d035d501d3d0fcac,https://drive.google.com/uc?id=1JKuzw1h06tgxkVvpg7QchWFgYKSx3NM-,Pearl millet ladoo (Bajra ladoo),319.66,9.61,0,0,0,0,0,0,0,0,100 g,428,,,
680534f0d035d501d3d0fcad,https://drive.google.com/uc?id=18EBkbQD58FbzRFOfWZZ7GWBHXO9pSf-E,Paushtik ladoo,485.87,7.65,0,0,0,0,0,0,0,0,100 g,429,,,
680534f0d035d501d3d0fcae,https://drive.google.com/uc?id=15yr8QJip_1LTYlsZ9GRFcRTFQsnhylhY,Paushtik roti,149.26,7.17,0,0,0,0,0,0,0,0,100 g,430,,,
680534f0d035d501d3d0fcaf,https://drive.google.com/uc?id=1DR6cdFzCMCibjV2VqTTXQsuxbjdx3pqv,Semolina carrot vada (Suji gajar vada),699.53,1.56,0,0,0,0,0,0,0,0,100 g,431,,,
680534f0d035d501d3d0fcb0,https://drive.google.com/uc?id=1XrB1uA1731qobA3KLS-JomRsjR3XZucI,Dhokla,216.49,13.45,0,0,0,0,0,0,0,0,100 g,432,,,
680534f0d035d501d3d0fcb1,https://drive.google.com/uc?id=1HbdckkIfHJURSb1BtFEenke9suFHUxO8,Kashmiri tea (Kehwa),24.9,0.17,0,0,0,0,0,0,0,0,200 ml,433,,,
680534f0d035d501d3d0fcb2,https://drive.google.com/uc?id=1HUAEXQtNm2gMcKONleX0_qOvKgHks5nZ,Steeped hot coffee,15.91,0.39,0,0,0,0,0,0,0,0,200 ml,434,,,
680534f0d035d501d3d0fcb3,https://drive.google.com/uc?id=1P4EAPMlX2EmaI9Kqr1io072Ci3gu5Djx,Hot chocolate,90.01,3.43,0,0,0,0,0,0,0,0,100 g,435,,,
680534f0d035d501d3d0fcb4,https://drive.google.com/uc?id=1lavXwTlfq_uOWpLsm3rgaUExxcR8joNs,Cold coffee (with cream),82.76,1.93,0,0,0,0,0,0,0,0,200 ml,436,,,
680534f0d035d501d3d0fcb5,https://drive.google.com/uc?id=1owb8IFchoHmm2vo_3hLGA7HbF_4A6Emf,Banana milkshake with ice cream (Kele ka milkshake ice cream ke saath),76.45,2.01,0,0,0,0,0,0,0,0,100 g,437,,,
680534f0d035d501d3d0fcb6,https://drive.google.com/uc?id=12H25pbmYfyQCEk80JycUcy_-Wlbodora,Flavoured milkshake,66.78,2.06,0,0,0,0,0,0,0,0,100 g,438,,,
680534f0d035d501d3d0fcb7,https://drive.google.com/uc?id=184eh7749U5llN4hn4fJl0XlCDJkYj8Tz,Jal jeera,30.24,0.44,0,0,0,0,0,0,0,0,100 g,439,,,
680534f0d035d501d3d0fcb8,https://drive.google.com/uc?id=1Tqhz7ao5lv_ud3HpYIbr6QDy9DImb7JU,Gingo,48.02,0.14,0,0,0,0,0,0,0,0,100 g,440,,,
680534f0d035d501d3d0fcb9,https://drive.google.com/uc?id=1O70ZbLaxvBZIYBBileewhbWpDRJZ0XRx,Mintade,40.32,0.03,0,0,0,0,0,0,0,0,100 g,441,,,
680534f0d035d501d3d0fcba,https://drive.google.com/uc?id=1CQ7bXaexKUA5T7NFW9JEDMZnUI_qs5ry,Canjee,6.61,0.24,0,0,0,0,0,0,0,0,100 g,442,,,
680534f0d035d501d3d0fcbb,https://drive.google.com/uc?id=1qT8ONQuZfIYoQLZRlTQ6QYDvkWtq_tV5,Cauliflower canjee (Phoolgobhi ki canjee),6.9,0.39,0,0,0,0,0,0,0,0,100 g,443,,,
680534f0d035d501d3d0fcbc,https://drive.google.com/uc?id=1HFb17RRsyl_w-JShQWrteZZCnUbXXpdj,Potato canjee (Aloo canjee),16.26,0.44,0,0,0,0,0,0,0,0,100 g,444,,,
680534f0d035d501d3d0fcbd,https://drive.google.com/uc?id=1MjDrCi9coyyIYFjMzOGLTEqIAlQA7aW7,Vermicelli porridge (Semiya/Seviyan porridge),78.4,2.5,0,0,0,0,0,0,0,0,100 g,445,,,
680534f0d035d501d3d0fcbe,https://drive.google.com/uc?id=1FfSU7C92Sifypr25rdOg4a4VRnQM5tnN,Semolina upma (Suji/Rava upma),147.89,3.3,0,0,0,0,0,0,0,0,100 g,446,,,
680534f0d035d501d3d0fcbf,https://drive.google.com/uc?id=1nz8vOmbU90ytVmGHRDsSAFD7_1SPRMW8,Vermicelli upma (Semiya/Seviyan upma),149.11,3.11,0,0,0,0,0,0,0,0,100 g,447,,,
680534f0d035d501d3d0fcc0,https://drive.google.com/uc?id=1RvpYK_lBasr746oLR9-YDOQlVb8k3rfB,Rice upma,151.27,2.63,0,0,0,0,0,0,0,0,100 g,448,,,
680534f0d035d501d3d0fcc1,https://drive.google.com/uc?id=1Iw4GB-hjjyjrcUUXcYrg3ot3H6fnFm4C,Bread upma,129.51,2.8,0,0,0,0,0,0,0,0,100 g,449,,,
680534f0d035d501d3d0fcc2,https://drive.google.com/uc?id=1zrWeJji5MH27Q_lgDOqQpH85odNgD_iu,Vegetable upma,146.47,4.73,0,0,0,0,0,0,0,0,100 g,450,,,
680534f0d035d501d3d0fcc3,https://drive.google.com/uc?id=1eSQcRSlMS_bWw_O270dTfS9tt10x2EjI,Poha,294.53,6.09,0,0,0,0,0,0,0,0,100 g,451,,,
680534f0d035d501d3d0fcc4,https://drive.google.com/uc?id=1ToK5hYgiLpmBbfWBL6xMV5K-QvSA_MXB,Vegetable poha,180.52,4.89,0,0,0,0,0,0,0,0,100 g,452,,,
680534f0d035d501d3d0fcc5,https://drive.google.com/uc?id=1iAWuGUVcrFBR2i0nL4G9PAjWndG0IFEg,Moong dal stuffed cheela/chilla (Moong dal ka cheela/chilla),154.89,6.97,0,0,0,0,0,0,0,0,100 g,453,,,
680534f0d035d501d3d0fcc6,https://drive.google.com/uc?id=1CTv1tgVxAH2ycwoglJuRWwFq8YQ9F_Iu,Paneer stuffed cheela/chilla,205.19,11.44,0,0,0,0,0,0,0,0,100 g,454,,,
680534f0d035d501d3d0fcc7,https://drive.google.com/uc?id=1MC88Uu0TxR64JPTbLikgJm8k6bP4NgP5,Indian style egg bhujia (Anda bhujia (Indian style)),102.83,6.1,0,0,0,0,0,0,0,0,100 g,455,,,
680534f0d035d501d3d0fcc8,https://drive.google.com/uc?id=1oa5d1ge_w5MMyHYZUawpSHwj8lrwykpj,French omelette/omlet,211.04,10.03,0,0,0,0,0,0,0,0,100 g,456,,,
680534f0d035d501d3d0fcc9,https://drive.google.com/uc?id=151Q489eCY7_7q2Tg1Xb18SGHE4qXXAwD,Puffy omelette/omlet,188.15,8.82,0,0,0,0,0,0,0,0,100 g,457,,,
680534f0d035d501d3d0fcca,https://drive.google.com/uc?id=1H_q81DOzSALwthq4qYcIpd7x5Ws7UVy3,Orange omelette/omlet,194.66,8.93,0,0,0,0,0,0,0,0,100 g,458,,,
680534f0d035d501d3d0fccb,https://drive.google.com/uc?id=1EVsZjFLhMF6u_Abo1Hd4eZoztgwYosS1,Cheese and mushroom omelette/omlet,205.63,9.69,0,0,0,0,0,0,0,0,100 g,459,,,
680534f0d035d501d3d0fccc,https://drive.google.com/uc?id=1S2vJKXoT3bTPZElN8leJNBAS9_W_x_xO,Spanish omelette/omlet,157.45,8.25,0,0,0,0,0,0,0,0,100 g,460,,,
680534f0d035d501d3d0fccd,https://drive.google.com/uc?id=1UUplN-Nfol21on5cdVdlYcVPFkzFus_S,Mixed stock,25.19,2.06,0,0,0,0,0,0,0,0,100 g,461,,,
680534f0d035d501d3d0fcce,https://drive.google.com/uc?id=1ugYGnTbShnjwJqQJMSjMuODotFtUKfnq,Meat stock,24.48,2.1,0,0,0,0,0,0,0,0,100 g,462,,,
680534f0d035d501d3d0fccf,https://drive.google.com/uc?id=1k2a21zUhuHMbnWQTmXqTInisqadJSfqd,White stock,6.99,0.07,0,0,0,0,0,0,0,0,100 g,463,,,
680534f0d035d501d3d0fcd0,https://drive.google.com/uc?id=1vARPrE3F71stt7tzFpfJx8xRLDjYptqu,Meat consomme (with mutton),29.76,14.86,0,0,0,0,0,0,0,0,100 g,464,,,
680534f0d035d501d3d0fcd1,https://drive.google.com/uc?id=1vtavMnpLFXiRBHOYHZbsInCuE9YDfDMC,Consomme au julienne,27.76,12.49,0,0,0,0,0,0,0,0,100 g,465,,,
680534f0d035d501d3d0fcd2,https://drive.google.com/uc?id=1pqwlpq4rPZDy54ggrYHX2SlihLqMFF99,Consomme au vermicelli,29.94,15.23,0,0,0,0,0,0,0,0,100 g,466,,,
680534f0d035d501d3d0fcd3,https://drive.google.com/uc?id=1pXE5-JjXypbNw18dS0DedYCT0Y9m5f1M,Green pea soup (Matar ka soup),39.81,11.06,0,0,0,0,0,0,0,0,100 g,467,,,
680534f0d035d501d3d0fcd4,https://drive.google.com/uc?id=1S20v_OJrV26cUPcjJTNLDJW7cK3EQFzZ,Spinach soup (Palak ka soup),32.59,10.54,0,0,0,0,0,0,0,0,100 g,468,,,
680534f0d035d501d3d0fcd5,https://drive.google.com/uc?id=1AY4DVQyTlU0REDLMOOQHnoeKp6Xn02vn,Mixed vegetable soup,35.71,8.22,0,0,0,0,0,0,0,0,100 g,469,,,
680534f0d035d501d3d0fcd6,https://drive.google.com/uc?id=19GoIxP-kamiNsOx8NA5FFOrNgBgJ4b9Q,Cheese soup,41.13,12.39,0,0,0,0,0,0,0,0,100 g,470,,,
680534f0d035d501d3d0fcd7,https://drive.google.com/uc?id=1POu9LsYSnpla02jdXCoMYNPmKzpUi9rV,Mulligatawny soup,54.42,11.26,0,0,0,0,0,0,0,0,100 g,471,,,
680534f0d035d501d3d0fcd8,https://drive.google.com/uc?id=1hIrMV6lLpclqlQUFKI3SExbSM3WScwCN,Cream of carrot soup,59.77,8.27,0,0,0,0,0,0,0,0,100 g,472,,,
680534f0d035d501d3d0fcd9,https://drive.google.com/uc?id=1NUPqv1IURR3QDtp8rhIUckbZuQWF2WA1,Cream of broccoli soup,56.14,8.97,0,0,0,0,0,0,0,0,100 g,473,,,
680534f0d035d501d3d0fcda,https://drive.google.com/uc?id=1QPwyRBp5m_0GkmJSYJfolxhMDRXORnvY,Cream of potato soup,60.2,8.1,0,0,0,0,0,0,0,0,100 g,474,,,
680534f0d035d501d3d0fcdb,https://drive.google.com/uc?id=1NEOhatswjr7-6YjDE0zmiIlHEr5zzdPR,Almond soup (Badam ka soup),78.65,10.13,0,0,0,0,0,0,0,0,100 g,475,,,
680534f0d035d501d3d0fcdc,https://drive.google.com/uc?id=1VrVmqcYzBYhFPvgpHsEFf47roIxTpE5K,Cold cucumber cream soup,11.88,0.34,0,0,0,0,0,0,0,0,100 g,476,,,
680534f0d035d501d3d0fcdd,https://drive.google.com/uc?id=1HdgDQlWJOXFE4UHZcf88-Oon7frGdCmn,Cold tomato soup,16.9,0.11,0,0,0,0,0,0,0,0,100 g,477,,,
680534f0d035d501d3d0fcde,https://drive.google.com/uc?id=1siPM9kgwCWxesoUQwnpv5QYWfN5Dj-R_,Chicken stew,127.55,7.19,0,0,0,0,0,0,0,0,100 g,478,,,
680534f0d035d501d3d0fcdf,https://drive.google.com/uc?id=1X_xIpx-ur3FAfcVHkcCJ1Ypxd4N2ssJq,Veg paneer stew,145.55,6.98,0,0,0,0,0,0,0,0,100 g,479,,,
680534f0d035d501d3d0fce0,https://drive.google.com/uc?id=1G0EnputSH2dZxbP7x83HGkuvhSEUL9l0,Onion-green chilli parantha/paratha (Pyaaz aur hari mirch ka parantha/paratha),191.27,4.37,0,0,0,0,0,0,0,0,100 g,480,,,
680534f0d035d501d3d0fce1,https://drive.google.com/uc?id=1jBpnDqi8zBclwBG37ZXMag2yZ1QZXlHF,Methi parantha/paratha,148.36,4.27,0,0,0,0,0,0,0,0,100 g,481,,,
680534f0d035d501d3d0fce2,https://drive.google.com/uc?id=1Nx8jCVCLgt3cj8LVaCwHz8CUEHR7LyqL,Bathua poori,598.79,2.35,0,0,0,0,0,0,0,0,100 g,482,,,
680534f0d035d501d3d0fce3,https://drive.google.com/uc?id=1QXaQ2FFztFuzB73RsCINGRED_5eQfICq,Gram flour poori (Besan poori),697.66,2.59,0,0,0,0,0,0,0,0,100 g,483,,,
680534f0d035d501d3d0fce4,https://drive.google.com/uc?id=1G9Pe80SBZlDYjqqoVj3bM0QG9c6pSJ9w,Beetroot poori (Chukandar ki poori),527.66,1.91,0,0,0,0,0,0,0,0,100 g,484,,,
680534f0d035d501d3d0fce5,https://drive.google.com/uc?id=1l6YmCd5TB2nOfRTrT3KJVn7hCazdSPcE,Peas poori (Matar ki poori),592.83,3.04,0,0,0,0,0,0,0,0,100 g,485,,,
680534f0d035d501d3d0fce6,https://drive.google.com/uc?id=1evdaWVPvxWJGWTTO6fLDN5_nydy9QBTj,Peas kachori (Matar kachori),584.68,3.21,0,0,0,0,0,0,0,0,100 g,486,,,
680534f0d035d501d3d0fce7,https://drive.google.com/uc?id=1wPH2_gCLPHOL-DA6d3ACLlNMJ4jIb_HL,Pizza,146.77,6.85,0,0,0,0,0,0,0,0,100 g,487,,,
680534f0d035d501d3d0fce8,https://drive.google.com/uc?id=1PK5ZmNpJiIPvTaSz_CPajZOQxmtpOTej,Bacon and mushroom pancake,157.67,6.82,0,0,0,0,0,0,0,0,100 g,488,,,
680534f0d035d501d3d0fce9,https://drive.google.com/uc?id=1K2mM_jUuoiN0g9anB0qrEldw9hTcxqN2,Cheese and tomato pancake,147.39,5.15,0,0,0,0,0,0,0,0,100 g,489,,,
680534f0d035d501d3d0fcea,https://drive.google.com/uc?id=1XR37L2i8sI_25WdubRo6kTOA25VAH0c0,Minced meat pancake (with chicken),116.04,12.01,0,0,0,0,0,0,0,0,100 g,490,,,
680534f0d035d501d3d0fceb,https://drive.google.com/uc?id=1mNGeCwaiTVykmHHNJx_cxdY3FJmR7lTL,Eggplant/Brinjal rice (Vangi bhat),184.8,5.28,0,0,0,0,0,0,0,0,100 g,491,,,
680534f0d035d501d3d0fcec,https://drive.google.com/uc?id=14hhWdllDOBSoq-ERkg5RjXLNcA5jEWC0,Kashmiri 'tahar',98.21,1.95,0,0,0,0,0,0,0,0,100 g,492,,,
680534f0d035d501d3d0fced,https://drive.google.com/uc?id=130vAjzIIjqYB-DqdQeYP4_bAMhm5c3CB,Cumin pulao (Jeera/Zeera pulao),135.24,2.47,0,0,0,0,0,0,0,0,100 g,493,,,
680534f0d035d501d3d0fcee,https://drive.google.com/uc?id=1n4kFiCTsHc9MCy_V9ZCQ5jY1xhTj7eDf,Peas pulao (Matar pulao),108.87,3.89,0,0,0,0,0,0,0,0,100 g,494,,,
680534f0d035d501d3d0fcef,https://drive.google.com/uc?id=1TOQzIgpQYwE4LF8rxVbDcS0_In0i32GV,Split bengal gram dal and vegetable pulao (Channa dal and vegetable pulao),116.53,3.6,0,0,0,0,0,0,0,0,100 g,495,,,
680534f0d035d501d3d0fcf0,https://drive.google.com/uc?id=10t3QI_NBc_BCBK7H90NuQxlZXV2cFOEm,Black channa pulao/ Bengal gram pulao (Kale chane ka pulao),125.51,3.44,0,0,0,0,0,0,0,0,100 g,496,,,
680534f0d035d501d3d0fcf1,https://drive.google.com/uc?id=1CKUMkwNrlIVmdasCmTB_D7lFGEbfFhFG,Mutton pulao,130.77,6.52,0,0,0,0,0,0,0,0,100 g,497,,,
680534f0d035d501d3d0fcf2,https://drive.google.com/uc?id=1oUQzLU76r4Mm9cukLknTGhpRzR79h45f,Chicken pulao,108.24,6.07,0,0,0,0,0,0,0,0,100 g,498,,,
680534f0d035d501d3d0fcf3,https://drive.google.com/uc?id=1-BWLBu8Mmvzw9Xo0i1rEzeSYJn3-Ju24,Mexican rice,120.57,4.62,0,0,0,0,0,0,0,0,100 g,499,,,
680534f0d035d501d3d0fcf4,https://drive.google.com/uc?id=1UFy6gzcBl-4u0CfvUKwjGbcaKzgiw7EO,Plain khitchdi (Plain khichri/khichdi),57.03,1.72,0,0,0,0,0,0,0,0,100 g,500,,,
680534f0d035d501d3d0fcf5,https://drive.google.com/uc?id=12-RFAhcBZB5FrfpOIhmDetoklL9SLYVn,Instant idli (with semolina),247.29,9.16,0,0,0,0,0,0,0,0,100 g,501,,,
680534f0d035d501d3d0fcf6,https://drive.google.com/uc?id=11lQ4tMQW-P5mRPGXRNNR3JTU0NOr87a8,Plain dosa,380.91,10.34,0,0,0,0,0,0,0,0,100 g,502,,,
