_id,DishName,Calories,Protein,Carbohydrates,Fat,Fiber,Sodium,Iron,Calcium,Sugar,__v,nutritionId,selected,type,time
680534f0d035d501d3d0fe0d,Creamed spinach,96.91,5.18,0,,,,,,,0,781,,,
680534f0d035d501d3d0fe0e,Mango milkshake with ice cream (Aam milkshake ice cream ke saath),68.35,1.93,0,,,,,,,0,782,,,
680534f0d035d501d3d0fe0f,Pineapple milkshake with ice cream (Ananas milkshake ice cream ke saath),68.49,1.93,0,,,,,,,0,783,,,
680534f0d035d501d3d0fe10,Orange milkshake with ice cream (Narangi milkshake ice cream ke saath),67.82,1.95,0,,,,,,,0,784,,,
680534f0d035d501d3d0fe11,Woodapple juice (Bel ka sharbat),34.18,0.63,0,,,,,,,0,785,,,
680534f0d035d501d3d0fe12,Sattu drink,23.38,0.56,0,,,,,,,0,786,,,
680534f0d035d501d3d0fe13,Apple and honey sorbet (Seb aur shehad ka sharbat),121.3,0.15,0,,,,,,,0,787,,,
680534f0d035d501d3d0fe14,Thandai,101.18,3.59,0,,,,,,,0,788,,,
680534f0d035d501d3d0fe15,Cucumber sharbat (Kheere ka sharbat),27.28,0.26,0,,,,,,,0,789,,,
680534f0d035d501d3d0fe16,Apple oats chia seed smoothie,85.64,3.49,0,,,,,,,0,790,,,
680534f0d035d501d3d0fe17,Nannari sharbat,88.79,0.01,0,,,,,,,0,791,,,
680534f0d035d501d3d0fe18,Semolina milk drink (Thari kanji),44.16,0.98,0,,,,,,,0,792,,,
680534f0d035d501d3d0fe19,Saffron milk (Kesariya doodh),102.18,3.17,0,,,,,,,0,793,,,
680534f0d035d501d3d0fe1a,Black rice kheer (Chak-hao kheer),147.94,4.37,0,,,,,,,0,794,,,
680534f0d035d501d3d0fe1b,Coconut kheer (Nariyal ki kheer),162.61,3.4,0,,,,,,,0,795,,,
680534f0d035d501d3d0fe1c,Apple sago payasam (Seb aur sabudana ki kheer),136.5,3.13,0,,,,,,,0,796,,,
680534f0d035d501d3d0fe1d,Kesari bath,244.57,2.4,0,,,,,,,0,797,,,
680534f0d035d501d3d0fe1e,Putharekulu,318.3,3.66,0,,,,,,,0,798,,,
680534f0d035d501d3d0fe1f,Mango malpua,334.64,1.65,0,,,,,,,0,799,,,
680534f0d035d501d3d0fe20,Mango vanilla custard,147.63,3.43,0,,,,,,,0,800,,,
680534f0d035d501d3d0fe21,Kiwi granola pudding,280.99,5.6,0,,,,,,,0,801,,,
680534f0d035d501d3d0fe22,Oats burfi,425.19,8.89,0,,,,,,,0,802,,,
680534f0d035d501d3d0fe23,Lotus seed halwa (Kamal gattay ka halwa),370.55,7.79,0,,,,,,,0,803,,,
680534f0d035d501d3d0fe24,Amaranth ladoo (Rajgira ladoo),454.15,10.12,0,,,,,,,0,804,,,
680534f0d035d501d3d0fe25,Chhena poda,344.57,13.68,0,,,,,,,0,805,,,
680534f0d035d501d3d0fe26,Sweet couscous dessert,196.2,3.81,0,,,,,,,0,806,,,
680534f0d035d501d3d0fe27,Sweetened yogurt (Shrikhand),107.18,5.27,0,,,,,,,0,807,,,
680534f0d035d501d3d0fe28,Thickened sweetened milk (Rabri),102.79,3.52,0,,,,,,,0,808,,,
680534f0d035d501d3d0fe29,Gram flour halwa (Besan halwa),276.79,5.88,0,,,,,,,0,809,,,
680534f0d035d501d3d0fe2a,Prawn sandwich,169.65,10.36,0,,,,,,,0,810,,,
680534f0d035d501d3d0fe2b,Watercress sandwich,229.42,5.17,0,,,,,,,0,811,,,
680534f0d035d501d3d0fe2c,Fish sandwich ,150.2,4.72,0,,,,,,,0,812,,,
680534f0d035d501d3d0fe2d,Kidney bean sandwich with cottage cheese,176.64,9.85,0,,,,,,,0,813,,,
680534f0d035d501d3d0fe2e,Finger millet biscuit (Ragi biscuit),458.56,4.03,0,,,,,,,0,814,,,
680534f0d035d501d3d0fe2f,Buttermilk biscuit,322.54,5.76,0,,,,,,,0,815,,,
680534f0d035d501d3d0fe30,Lemon cookies,394.48,5.63,0,,,,,,,0,816,,,
680534f0d035d501d3d0fe31,Sweet potato biscuit (Shakarkand ke biscuit),296.4,5.14,0,,,,,,,0,817,,,
680534f0d035d501d3d0fe32,Raspberry shortbread cookies,441.12,3,0,,,,,,,0,818,,,
680534f0d035d501d3d0fe33,Pumpkin cookies ,218.4,2.51,0,,,,,,,0,819,,,
680534f0d035d501d3d0fe34,Greenpea cookies,159.42,6.53,0,,,,,,,0,820,,,
680534f0d035d501d3d0fe35,Sunflower cookies,520.62,9.49,0,,,,,,,0,821,,,
680534f0d035d501d3d0fe36,Cardamom cookies (Elaichi cookies),400.49,5.1,0,,,,,,,0,822,,,
680534f0d035d501d3d0fe37,Hazelnut cookies,493.32,6.25,0,,,,,,,0,823,,,
680534f0d035d501d3d0fe38,Milk cookies,459.43,10.49,0,,,,,,,0,824,,,
680534f0d035d501d3d0fe39,Cranberry cookies,272.48,3.92,0,,,,,,,0,825,,,
680534f0d035d501d3d0fe3a,Olive biscuit,438.29,3.2,0,,,,,,,0,826,,,
680534f0d035d501d3d0fe3b,Tutti fruitti biscuit,420.78,5.21,0,,,,,,,0,827,,,
680534f0d035d501d3d0fe3c,Peach blueberry preserves,177.38,0.53,0,,,,,,,0,828,,,
680534f0d035d501d3d0fe3d,Pear preserves (Naashpati ka murabba),101.24,0.25,0,,,,,,,0,829,,,
680534f0d035d501d3d0fe3e,Starfruit preserves ,128.93,0.24,0,,,,,,,0,830,,,
680534f0d035d501d3d0fe3f,Gooseberry pickle (Amla ka achaar),278.58,1.55,0,,,,,,,0,831,,,
680534f0d035d501d3d0fe40,Lotus stem pickle (Kamal kakdi ka achar),102.69,1.44,0,,,,,,,0,832,,,
680534f0d035d501d3d0fe41,Date pickle (Khajoor ka achaar),182.29,1.68,0,,,,,,,0,833,,,
680534f0d035d501d3d0fe42,Garlic pickle (Lahasun ka achar),413.62,3.72,0,,,,,,,0,834,,,
680534f0d035d501d3d0fe43,Fermented bamboo shoot pickle (Mesu pickle),59.83,1.58,0,,,,,,,0,835,,,
680534f0d035d501d3d0fe44,Sweet peach pickle (Aadoo ka achaar),144.64,0.46,0,,,,,,,0,836,,,
680534f0d035d501d3d0fe45,Pickled mustard greens ,13.12,1.51,0,,,,,,,0,837,,,
680534f0d035d501d3d0fe46,Small onion pickle ,16.86,1.65,0,,,,,,,0,838,,,
680534f0d035d501d3d0fe47,Green tomato pickle (Haray tamatar ka achaar),193.26,1.23,0,,,,,,,0,839,,,
680534f0d035d501d3d0fe48,Pickled cabbage ,13.69,0.39,0,,,,,,,0,840,,,
680534f0d035d501d3d0fe49,Coconut pickle (Nariyal ka aachar),517.26,3.02,0,,,,,,,0,841,,,
680534f0d035d501d3d0fe4a,Potato pickle (Aloo ka achaar),369.14,2.07,0,,,,,,,0,842,,,
680534f0d035d501d3d0fe4b,Mango murabba candy,293.35,0.27,0,,,,,,,0,843,,,
680534f0d035d501d3d0fe4c,Afghani chicken,151.51,15.66,0,,,,,,,0,844,,,
680534f0d035d501d3d0fe4d,Fish orly,563.7,5.87,0,,,,,,,0,845,,,
680534f0d035d501d3d0fe4e,Hariyali Fish Tikka,150.24,14.01,0,,,,,,,0,846,,,
680534f0d035d501d3d0fe4f,Chicken manchurian,142.34,9.53,0,,,,,,,0,847,,,
680534f0d035d501d3d0fe50,Handi chicken,166.02,12.32,0,,,,,,,0,848,,,
680534f0d035d501d3d0fe51,Lemon chicken,169.79,20.2,0,,,,,,,0,849,,,
680534f0d035d501d3d0fe52,Lemon butter fish,160.25,16.38,0,,,,,,,0,850,,,
680534f0d035d501d3d0fe53,Baked eggs in tomato sauce,80.05,4.92,0,,,,,,,0,851,,,
680534f0d035d501d3d0fe54,Egg in a pepper,128.78,12.64,0,,,,,,,0,852,,,
680534f0d035d501d3d0fe55,Spinach mushroom scrambled egg (Palak mushroom bhurji),158.85,13.28,0,,,,,,,0,853,,,
680534f0d035d501d3d0fe56,Corn omelette/omlet,166.93,11.37,0,,,,,,,0,854,,,
680534f0d035d501d3d0fe57,Cajun chicken,184.94,12.69,0,,,,,,,0,855,,,
680534f0d035d501d3d0fe58,Paaner do pyaza,127.7,4.22,0,,,,,,,0,856,,,
680534f0d035d501d3d0fe59,Cabbage manchurian (Pattagobhi manchurian),224.26,0.64,0,,,,,,,0,857,,,
680534f0d035d501d3d0fe5a,Gobi 65,278.29,0.56,0,,,,,,,0,858,,,
680534f0d035d501d3d0fe5b,Paneer lababdar,105.48,3.98,0,,,,,,,0,859,,,
680534f0d035d501d3d0fe5c,Roasted cauliflower steak,78.68,2.05,0,,,,,,,0,860,,,
680534f0d035d501d3d0fe5d,Sauteed radishes with green beans,94.32,2.41,0,,,,,,,0,861,,,
680534f0d035d501d3d0fe5e,Garlic chutney/Poondu chutney (Lahasun ki chutney),255.51,3.34,0,,,,,,,0,862,,,
680534f0d035d501d3d0fe5f,Schezwan chutney,205.19,3.33,0,,,,,,,0,863,,,
680534f0d035d501d3d0fe60,Onion chutney (Pyaaz ki chutney/Vengaya chutney),143.94,2.97,0,,,,,,,0,864,,,
680534f0d035d501d3d0fe61,Dates chutney (Khajoor ki chutney),103.57,1.07,0,,,,,,,0,865,,,
680534f0d035d501d3d0fe62,Chicken salad,338.19,15.33,0,,,,,,,0,866,,,
680534f0d035d501d3d0fe63,Macaroni salad,262.19,5.02,0,,,,,,,0,867,,,
680534f0d035d501d3d0fe64,Cabbage raita (Pattagobhi raita),84.84,3.24,0,,,,,,,0,868,,,
680534f0d035d501d3d0fe65,Pomegranate raita (Anaar ka raita),72.64,4.05,0,,,,,,,0,869,,,
680534f0d035d501d3d0fe66,Onion raita (Pyaaz ka raita),71.56,4.86,0,,,,,,,0,870,,,
680534f0d035d501d3d0fe67,Green chilli raita (Hari mirch ka raita),77.13,5.58,0,,,,,,,0,871,,,
680534f0d035d501d3d0fe68,Kale salad,177.71,4.86,0,,,,,,,0,872,,,
680534f0d035d501d3d0fe69,Spinach and paneer souffle ,186.19,7.56,0,,,,,,,0,873,,,
680534f0d035d501d3d0fe6a,Masala souffle ,123.51,6.38,0,,,,,,,0,874,,,
680534f0d035d501d3d0fe6b,Chicken and cheese souffle,182.35,9.07,0,,,,,,,0,875,,,
680534f0d035d501d3d0fe6c,Tamarind chutney (Chintapandu pachadi/Puli chutney),109.15,0.88,0,,,,,,,0,876,,,
680534f0d035d501d3d0fe6d,Pav bhaji masala,230.47,9.13,0,,,,,,,0,877,,,
680534f0d035d501d3d0fe6e,Green chutney,79.42,5.42,0,,,,,,,0,878,,,
680534f0d035d501d3d0fe6f,Sago khitchdi/khichri (Sabudana khitchdi/khichri),187.16,2.72,0,,,,,,,0,879,,,
680534f0d035d501d3d0fe70,Gram flour chilla/cheela (Besan chilla/cheela),135.93,7.8,0,,,,,,,0,880,,,
680534f0d035d501d3d0fe71,Vegetable namkeen jave,112.23,2.93,0,,,,,,,0,881,,,
680534f0d035d501d3d0fe72,Khakhra,178.5,4.78,0,,,,,,,0,882,,,
680534f0d035d501d3d0fe73,Moong bean dosa (Pesarattu),285.96,12.32,0,,,,,,,0,883,,,
680534f0d035d501d3d0fe74,Methi thepla,346.16,8.98,0,,,,,,,0,884,,,
680534f0d035d501d3d0fe75,Rice puttu (Ari puttu),81.98,1.26,0,,,,,,,0,885,,,
680534f0d035d501d3d0fe76,Buckwheat pancake (Khura),263.3,2.91,0,,,,,,,0,886,,,
680534f0d035d501d3d0fe77,Quinoa khichdi/khichri,64.01,3.18,0,,,,,,,0,887,,,
680534f0d035d501d3d0fe78,Khakhra chaat,358.66,4.52,0,,,,,,,0,888,,,
680534f0d035d501d3d0fe79,Banana appam,469.81,1.17,0,,,,,,,0,889,,,
680534f0d035d501d3d0fe7a,Veg manchurian,585.64,0.89,0,,,,,,,0,890,,,
680534f0d035d501d3d0fe7b,Pav bhaji,96.53,2.66,0,,,,,,,0,891,,,
680534f0d035d501d3d0fe7c,Rice murukku,593.99,5.41,0,,,,,,,0,892,,,
680534f0d035d501d3d0fe7d,Bhel puri ,509.89,3.52,0,,,,,,,0,893,,,
680534f0d035d501d3d0fe7e,Semolina dhokla (Suji/Rava dhokla),194.91,5.44,0,,,,,,,0,894,,,
680534f0d035d501d3d0fe7f,Spicy corn chaat ,479.8,4.61,0,,,,,,,0,895,,,
680534f0d035d501d3d0fe80,Jackfruit fritters (Ponsa mulik/Kathal ka pakora),597.79,2.34,0,,,,,,,0,896,,,
680534f0d035d501d3d0fe81,Banana chips (Kele ke chips),665.67,0.37,0,,,,,,,0,897,,,
680534f0d035d501d3d0fe82,Wheat cake,314.63,4.79,0,,,,,,,0,898,,,
680534f0d035d501d3d0fe83,Mango cheesecake,152.46,2.39,0,,,,,,,0,899,,,
680534f0d035d501d3d0fe84,Carrot cake (Gajar ka cake),255.59,5.6,0,,,,,,,0,900,,,
680534f0d035d501d3d0fe85,Semolina cake (Suji/Rava cake),374.14,6.58,0,,,,,,,0,901,,,
680534f0d035d501d3d0fe86,Finger millet cake (Ragi cake),279.46,3.96,0,,,,,,,0,902,,,
680534f0d035d501d3d0fe87,Honey cake,333.59,3.08,0,,,,,,,0,903,,,
680534f0d035d501d3d0fe88,Almond cardamom cake (Badam elaichi cake),356.35,7.18,0,,,,,,,0,904,,,
680534f0d035d501d3d0fe89,Tutti frutti cake,347.72,4.49,0,,,,,,,0,905,,,
680534f0d035d501d3d0fe8a,Ham and Bean soup,96.04,10.61,0,,,,,,,0,906,,,
680534f0d035d501d3d0fe8b,Whey soup,68.91,3.45,0,,,,,,,0,907,,,
680534f0d035d501d3d0fe8c,Bottle gourd soup (Ghiya/Lauki soup),23.05,0.45,0,,,,,,,0,908,,,
680534f0d035d501d3d0fe8d,Baked potato soup,147.05,5.73,0,,,,,,,0,909,,,
680534f0d035d501d3d0fe8e,Pumpkin soup,40.05,0.47,0,,,,,,,0,910,,,
680534f0d035d501d3d0fe8f,Sweet corn soup,32.25,0.99,0,,,,,,,0,911,,,
680534f0d035d501d3d0fe90,Paneer soup,47.85,3.22,0,,,,,,,0,912,,,
680534f0d035d501d3d0fe91,Curried Cauliflower soup,37.32,6.72,0,,,,,,,0,913,,,
680534f0d035d501d3d0fe92,Millet soup,55.99,11.26,0,,,,,,,0,914,,,
680534f0d035d501d3d0fe93,Lemon coriander soup,108.06,2.27,0,,,,,,,0,915,,,
680534f0d035d501d3d0fe94,Garlic soup,194.86,2.38,0,,,,,,,0,916,,,
680534f0d035d501d3d0fe95,Dal makhani,74.04,3.32,0,,,,,,,0,917,,,
680534f0d035d501d3d0fe96,Dalma,118.93,4.91,0,,,,,,,0,918,,,
680534f0d035d501d3d0fe97,Split bengal gram dal (Channa dal),99.67,4.15,0,,,,,,,0,919,,,
680534f0d035d501d3d0fe98,Horsegram dal (Kulthi dal) ,55.65,2.91,0,,,,,,,0,920,,,
680534f0d035d501d3d0fe99,Panchmel dal,111.22,4.63,0,,,,,,,0,921,,,
680534f0d035d501d3d0fe9a,Dal dhokli,68.74,2.96,0,,,,,,,0,922,,,
680534f0d035d501d3d0fe9b,Gujarati handvo ,207.09,8.24,0,,,,,,,0,923,,,
680534f0d035d501d3d0fe9c,Sev (Omapodi/Karapusa),609.14,5.12,0,,,,,,,0,924,,,
680534f0d035d501d3d0fe9d,Papdi,708.96,1.83,0,,,,,,,0,925,,,
680534f0d035d501d3d0fe9e,Jowar dosa,294.35,8.5,0,,,,,,,0,926,,,
680534f0d035d501d3d0fe9f,Bread roll,435.46,2.85,0,,,,,,,0,927,,,
680534f0d035d501d3d0fea0,Soya seekh kebab,115.05,5.4,0,,,,,,,0,928,,,
680534f0d035d501d3d0fea1,Classic seasoned black beans,28.78,8.01,0,,,,,,,0,929,,,
680534f0d035d501d3d0fea2,Maa chaane ki dal,344.67,19.8,0,,,,,,,0,930,,,
680534f0d035d501d3d0fea3,Garlic chickpea soup (Lahasun aur chane ka shoraba),89.53,4.45,0,,,,,,,0,931,,,
680534f0d035d501d3d0fea4,White sauce (thin),115.17,3.31,0,,,,,,,0,932,,,
680534f0d035d501d3d0fea5,White sauce (medium),151.27,3.36,0,,,,,,,0,933,,,
680534f0d035d501d3d0fea6,White sauce (thick),209.69,3.43,0,,,,,,,0,934,,,
680534f0d035d501d3d0fea7,Cheese sauce,194.76,7.68,0,,,,,,,0,935,,,
680534f0d035d501d3d0fea8,Egg sauce,146.85,5.97,0,,,,,,,0,936,,,
680534f0d035d501d3d0fea9,Mushroom sauce,137.56,3.39,0,,,,,,,0,937,,,
680534f0d035d501d3d0feaa,Mustard sauce,158.58,3.98,0,,,,,,,0,938,,,
680534f0d035d501d3d0feab,Brown sauce,109.18,11.92,0,,,,,,,0,939,,,
680534f0d035d501d3d0feac,Classic italian pasta,42.12,0.57,0,,,,,,,0,940,,,
680534f0d035d501d3d0fead,Pasta spinach sauce,85.46,1.76,0,,,,,,,0,941,,,
680534f0d035d501d3d0feae,Pasta cheese sauce,149.26,4.33,0,,,,,,,0,942,,,
680534f0d035d501d3d0feaf,Mayonnaise,774.86,1.86,0,,,,,,,0,943,,,
680534f0d035d501d3d0feb0,Low calorie quick mayonnaise,242.89,1.41,0,,,,,,,0,944,,,
680534f0d035d501d3d0feb1,Thousand island dressing,407.87,1.37,0,,,,,,,0,945,,,
680534f0d035d501d3d0feb2,Curd dip,79.95,5.04,0,,,,,,,0,946,,,
680534f0d035d501d3d0feb3,Short crust pastry,422.1,6.11,0,,,,,,,0,947,,,
680534f0d035d501d3d0feb4,Choux pastry,222.37,5.55,0,,,,,,,0,948,,,
680534f0d035d501d3d0feb5,Flaky pastry,443.94,4.69,0,,,,,,,0,949,,,
680534f0d035d501d3d0feb6,Sponge cake ,253.77,9.18,0,,,,,,,0,950,,,
680534f0d035d501d3d0feb7,Glace icing,323.51,0.01,0,,,,,,,0,951,,,
680534f0d035d501d3d0feb8,Royal icing,332.58,1.74,0,,,,,,,0,952,,,
680534f0d035d501d3d0feb9,American frosting,257.57,1.05,0,,,,,,,0,953,,,
680534f0d035d501d3d0feba,Gum icing,223.07,5.94,0,,,,,,,0,954,,,
680534f0d035d501d3d0febb,Channa murmura premix,339.09,10.59,0,,,,,,,0,955,,,
680534f0d035d501d3d0febc,Cracked wheat and green gram dal premix (Dalia moong dal premix),362.16,15.89,0,,,,,,,0,956,,,
680534f0d035d501d3d0febd,Rice flakes and roasted channa ,333.4,10.57,0,,,,,,,0,957,,,
680534f0d035d501d3d0febe,Spinach soup in milk ,56.72,2.89,0,,,,,,,0,958,,,
680534f0d035d501d3d0febf,Vegetable soup,55.21,2.22,0,,,,,,,0,959,,,
680534f0d035d501d3d0fec0,Mashed banana with milk,95.43,2.51,0,,,,,,,0,960,,,
680534f0d035d501d3d0fec1,Poha with curd (Poha aur dahi),173.32,6.01,0,,,,,,,0,961,,,
680534f0d035d501d3d0fec2,Potato with curd,73.18,3.19,0,,,,,,,0,962,,,
680534f0d035d501d3d0fec3,Sweet wheat porridge (Sweet dalia),140.66,5.11,0,,,,,,,0,963,,,
680534f0d035d501d3d0fec4,Vegetable khichdi/khichri,143.17,5.61,0,,,,,,,0,964,,,
680534f0d035d501d3d0fec5,Moong dal mixture,158.84,4.62,0,,,,,,,0,965,,,
680534f0d035d501d3d0fec6,Cracked wheat khichri/khichdi (Dalia khichri/khichdi),167.45,7.56,0,,,,,,,0,966,,,
680534f0d035d501d3d0fec7,Stewed apple,91.93,0.17,0,,,,,,,0,967,,,
680534f0d035d501d3d0fec8,Lemon squash (Nimbu ka squash),184.56,0.15,0,,,,,,,0,968,,,
680534f0d035d501d3d0fec9,Orange squash (Santre ka squash),193.26,0.22,0,,,,,,,0,969,,,
680534f0d035d501d3d0feca,Lichi squash,198.33,0.3,0,,,,,,,0,970,,,
680534f0d035d501d3d0fecb,Mango squash (Aam ka squash),194.66,0.17,0,,,,,,,0,971,,,
680534f0d035d501d3d0fecc,Pineapple squash (Ananas ka squash),195.02,0.16,0,,,,,,,0,972,,,
680534f0d035d501d3d0fecd,Lemon and ginger squash (Nimbu aur adrak ka squash),170.34,0.54,0,,,,,,,0,973,,,
680534f0d035d501d3d0fece,Apple jam (Seb ka murabba),188.79,0.14,0,,,,,,,0,974,,,
680534f0d035d501d3d0fecf,Plum jam (Aloo bukhara jam),178.89,0.31,0,,,,,,,0,975,,,
680534f0d035d501d3d0fed0,Pineapple jam ,149.18,0.32,0,,,,,,,0,976,,,
680534f0d035d501d3d0fed1,Guava jelly (Amrood ki jelly),115.74,1.11,0,,,,,,,0,977,,,
680534f0d035d501d3d0fed2,Orange marmalade (Santray ka murabba),104.17,0.66,0,,,,,,,0,978,,,
680534f0d035d501d3d0fed3,Carrot murabba (Gajar ka murabba),175.24,0.32,0,,,,,,,0,979,,,
680534f0d035d501d3d0fed4,Gooseberry marmalade (Amla murabba),123.16,0.14,0,,,,,,,0,980,,,
680534f0d035d501d3d0fed5,Ginger candy (Adrak ki candy),195.71,0.69,0,,,,,,,0,981,,,
680534f0d035d501d3d0fed6,Mango pickle (Aam ka achaar),192.12,1.6,0,,,,,,,0,982,,,
680534f0d035d501d3d0fed7,Mixed vegetable pickle (Sabziyoon ka achaar),211.2,1.9,0,,,,,,,0,983,,,
680534f0d035d501d3d0fed8,Sweet lemon pickle (Neembu ka meetha achaar),69.54,1.22,0,,,,,,,0,984,,,
680534f0d035d501d3d0fed9,Plum chutney (Aloo bukhara ki chutney),177.11,0.47,0,,,,,,,0,985,,,
680534f0d035d501d3d0feda,Raw mango chutney (Kachhe aam/Kairi ki chutney),193.13,0.51,0,,,,,,,0,986,,,
680534f0d035d501d3d0fedb,Tomato sauce,34.33,0.81,0,,,,,,,0,987,,,
680534f0d035d501d3d0fedc,Tomato puree,20.62,0.75,0,,,,,,,0,988,,,
680534f0d035d501d3d0fedd,Garam masala,254.21,9.89,0,,,,,,,0,989,,,
680534f0d035d501d3d0fede,Chat masala,222.58,8.19,0,,,,,,,0,990,,,
680534f0d035d501d3d0fedf,Kashmiri masala,389.02,8.26,0,,,,,,,0,991,,,
680534f0d035d501d3d0fee0,Rasam powder (Rasam masala),267.96,12.04,0,,,,,,,0,992,,,
680534f0d035d501d3d0fee1,Sambar powder (Sambar masala),297.46,12.5,0,,,,,,,0,993,,,
680534f0d035d501d3d0fee2,Tartare sauce,610.93,1.44,0,,,,,,,0,994,,,
680534f0d035d501d3d0fee3,Barbeque sauce,121.93,0.96,0,,,,,,,0,995,,,
680534f0d035d501d3d0fee4,Bread sauce,111.04,3.46,0,,,,,,,0,996,,,
680534f0d035d501d3d0fee5,Green chilli sauce,46.06,1.25,0,,,,,,,0,997,,,
680534f0d035d501d3d0fee6,Home made plain noodles,238.78,6.21,0,,,,,,,0,998,,,
680534f0d035d501d3d0fee7,Dal moong,43.69,2.2,0,,,,,,,0,999,,,
680534f0d035d501d3d0fee8,Cumin seeds baghar (Jeera baghar/tadka),736.81,3.34,0,,,,,,,0,1000,,,
680534f0d035d501d3d0fee9,Onion tomato baghar (Pyaaz tamatar ka tadka),137.52,1.26,0,,,,,,,0,1001,,,
680534f0d035d501d3d0feea,Mustard seeds baghar (Mustard seed tadka),552.59,4.73,0,,,,,,,0,1002,,,
680534f0d035d501d3d0feeb,Hot cherry sauce,252.74,0.13,0,,,,,,,0,1003,,,
680534f0d035d501d3d0feec,Apple jelly (Seb ki jelly),152.13,0.1,0,,,,,,,0,1004,,,
680534f0d035d501d3d0feed,Marmalade (Murabba),143.76,0.23,0,,,,,,,0,1005,,,
680534f0d035d501d3d0feee,Plum squash (Aloo bukhara squash),211.17,0.16,0,,,,,,,0,1006,,,
680534f0d035d501d3d0feef,Lemon green chilli pickle (Nimboo aur hari mirch ka achaar),14.07,0.85,0,,,,,,,0,1007,,,
680534f0d035d501d3d0fef0,Brinjal pickle (Baingan ka achaar),139.01,2.24,0,,,,,,,0,1008,,,
680534f0d035d501d3d0fef1,Sweet and sour tomato pickle (Khatta meetha tamatar ka achaar),60.88,1.26,0,,,,,,,0,1009,,,
680534f0d035d501d3d0fef2,Jhatpat achar with carrot (Jhatpat achaar gajar ke saath),91.21,1.98,0,,,,,,,0,1010,,,
680534f0d035d501d3d0fef3,Tomato chutney (Tamatar ki chutney),176.07,0.97,0,,,,,,,0,1011,,,
680534f0d035d501d3d0fef4,Tomato ketchup,33.07,0.91,0,,,,,,,0,1012,,,
680534f0d035d501d3d0fef5,Bengal 5 Spice Blend (Panch Phoran),289.79,18.26,0,,,,,,,0,1013,,,
69636025bc8f46226b5b2c84,Grilled Chicken Salad,0,30,0,,,,,,,0,,Not Selected,NULL,NULL
6963642dbc8f46226b5b2c87,Chicken Biryani,0,25,55,,,,,,,0,,Not Selected,NULL,NULL
6963c1fcae1c29dea4b0cbfc,Garlic Lemon Chicken with Rice and Broccoli,520,45,55,,,,,,,0,,Not Selected,NULL,NULL
6963c582ae1c29dea4b0cc1b,Apple Cinnamon Greek Yogurt Bowl,240,20,34,,,,,,,0,,Not Selected,NULL,NULL
69674a917e541c7888ac8333,High-Protein Soybean Garlic Masala Potato Scramble,360,25,53,,,,,,,0,,Not Selected,NULL,NULL
696b52a2b680e54199251c07,Ghee Roti with Warm Milk,520,11,60,,,,,,,0,,Not Selected,NULL,NULL
